 INFO  | 2017-09-25 CEST 11:14:36 | Evaluating system, bash shell and script execution
 INFO  | 2017-09-25 CEST 18:10:27 |   Processing complete for partition: partition_179_33068_orylat2_chr22_5778212_5778392; Execution time: 0.967 minutes
 INFO  | 2017-09-25 CEST 18:13:12 |   Processing complete for partition: partition_180_33346_orylat2_chr22_6795220_6795400; Execution time: 2.750 minutes
 INFO  | 2017-09-25 CEST 18:14:54 |   Processing complete for partition: partition_181_33374_orylat2_chr22_6837459_6837639; Execution time: 1.700 minutes
 INFO  | 2017-09-25 CEST 18:18:20 |   Processing complete for partition: partition_182_33376_orylat2_chr22_6838922_6839101; Execution time: 3.433 minutes
 INFO  | 2017-09-25 CEST 18:20:34 |   Processing complete for partition: partition_183_33391_orylat2_chr22_6849431_6849611; Execution time: 2.233 minutes
 INFO  | 2017-09-25 CEST 18:24:12 |   Processing complete for partition: partition_184_33496_orylat2_chr22_7007367_7007546; Execution time: 3.633 minutes
 INFO  | 2017-09-25 CEST 18:25:02 |   Processing complete for partition: partition_185_33912_orylat2_chr22_10311301_10311481; Execution time: 0.833 minutes
 INFO  | 2017-09-25 CEST 18:26:05 |   Processing complete for partition: partition_186_33942_orylat2_chr22_10464187_10464366; Execution time: 1.050 minutes
 INFO  | 2017-09-25 CEST 18:27:28 |   Processing complete for partition: partition_187_33953_orylat2_chr22_10516990_10517170; Execution time: 1.383 minutes
 INFO  | 2017-09-25 CEST 18:32:29 |   Processing complete for partition: partition_188_34300_orylat2_chr22_12444959_12445139; Execution time: 5.017 minutes
 INFO  | 2017-09-25 CEST 18:38:37 |   Processing complete for partition: partition_189_34318_orylat2_chr22_12469446_12469626; Execution time: 6.133 minutes
 INFO  | 2017-09-25 CEST 18:39:52 |   Processing complete for partition: partition_190_34494_orylat2_chr22_13067226_13067406; Execution time: 1.250 minutes
 INFO  | 2017-09-25 CEST 18:41:45 |   Processing complete for partition: partition_191_34533_orylat2_chr22_13102660_13102840; Execution time: 1.883 minutes
 INFO  | 2017-09-25 CEST 18:42:51 |   Processing complete for partition: partition_192_34600_orylat2_chr22_13147745_13147925; Execution time: 1.100 minutes
 INFO  | 2017-09-25 CEST 18:44:21 |   Processing complete for partition: partition_193_34879_orylat2_chr22_16020600_16020780; Execution time: 1.500 minutes
 INFO  | 2017-09-25 CEST 18:45:45 |   Processing complete for partition: partition_194_34905_orylat2_chr22_16055130_16055310; Execution time: 1.400 minutes
 INFO  | 2017-09-25 CEST 18:48:37 |   Processing complete for partition: partition_195_34943_orylat2_chr22_16084127_16084307; Execution time: 2.867 minutes
 INFO  | 2017-09-25 CEST 18:50:39 |   Processing complete for partition: partition_196_34966_orylat2_chr22_16162849_16163028; Execution time: 2.033 minutes
 INFO  | 2017-09-25 CEST 18:54:34 |   Processing complete for partition: partition_197_35004_orylat2_chr22_16246086_16246265; Execution time: 3.917 minutes
 INFO  | 2017-09-25 CEST 18:57:27 |   Processing complete for partition: partition_198_35057_orylat2_chr22_16308362_16308541; Execution time: 2.883 minutes
 INFO  | 2017-09-25 CEST 19:00:21 |   Processing complete for partition: partition_199_35100_orylat2_chr22_16330167_16330347; Execution time: 2.900 minutes
 INFO  | 2017-09-25 CEST 19:02:23 |   Processing complete for partition: partition_200_35234_orylat2_chr22_16785518_16785697; Execution time: 2.033 minutes
 INFO  | 2017-09-25 CEST 19:03:27 |   Processing complete for partition: partition_201_35292_orylat2_chr22_17854495_17854674; Execution time: 1.067 minutes
 INFO  | 2017-09-25 CEST 19:04:01 |   Processing complete for partition: partition_202_35684_orylat2_chr23_500717_500896; Execution time: 0.567 minutes
 INFO  | 2017-09-25 CEST 19:07:46 |   Processing complete for partition: partition_203_35698_orylat2_chr23_574086_574265; Execution time: 3.750 minutes
 INFO  | 2017-09-25 CEST 19:09:15 |   Processing complete for partition: partition_204_35854_orylat2_chr23_4140767_4140947; Execution time: 1.483 minutes
 INFO  | 2017-09-25 CEST 19:13:39 |   Processing complete for partition: partition_205_35895_orylat2_chr23_4218635_4218814; Execution time: 4.400 minutes
 INFO  | 2017-09-25 CEST 19:15:16 |   Processing complete for partition: partition_206_35901_orylat2_chr23_4223851_4224030; Execution time: 1.617 minutes
 INFO  | 2017-09-25 CEST 19:16:50 |   Processing complete for partition: partition_207_35933_orylat2_chr23_4271970_4272150; Execution time: 1.567 minutes
 INFO  | 2017-09-25 CEST 19:18:26 |   Processing complete for partition: partition_208_35954_orylat2_chr23_4303635_4303815; Execution time: 1.600 minutes
 INFO  | 2017-09-25 CEST 19:22:18 |   Processing complete for partition: partition_209_35968_orylat2_chr23_4394484_4394663; Execution time: 3.867 minutes
 INFO  | 2017-09-25 CEST 19:24:15 |   Processing complete for partition: partition_210_35999_orylat2_chr23_4489912_4490091; Execution time: 1.950 minutes
 INFO  | 2017-09-25 CEST 19:27:52 |   Processing complete for partition: partition_211_36029_orylat2_chr23_4526475_4526655; Execution time: 3.617 minutes
 INFO  | 2017-09-25 CEST 19:31:25 |   Processing complete for partition: partition_212_36087_orylat2_chr23_4689048_4689228; Execution time: 3.550 minutes
 INFO  | 2017-09-25 CEST 19:32:11 |   Processing complete for partition: partition_213_36257_orylat2_chr23_8323776_8323955; Execution time: 0.767 minutes
 INFO  | 2017-09-25 CEST 19:33:08 |   Processing complete for partition: partition_214_36547_orylat2_chr23_14710202_14710382; Execution time: 0.950 minutes
 INFO  | 2017-09-25 CEST 19:33:59 |   Processing complete for partition: partition_215_36587_orylat2_chr23_15142951_15143131; Execution time: 0.850 minutes
 INFO  | 2017-09-25 CEST 19:35:26 |   Processing complete for partition: partition_216_36609_orylat2_chr23_15322876_15323055; Execution time: 1.450 minutes
 INFO  | 2017-09-25 CEST 19:41:03 |   Processing complete for partition: partition_217_3674_orylat2_chr10_12731293_12731472; Execution time: 5.617 minutes
 INFO  | 2017-09-25 CEST 19:45:09 |   Processing complete for partition: partition_218_36825_orylat2_chr23_19660644_19660823; Execution time: 4.100 minutes
 INFO  | 2017-09-25 CEST 19:47:36 |   Processing complete for partition: partition_219_36870_orylat2_chr23_20440291_20440471; Execution time: 2.450 minutes
 INFO  | 2017-09-25 CEST 19:48:49 |   Processing complete for partition: partition_220_37000_orylat2_chr23_22404477_22404657; Execution time: 1.217 minutes
 INFO  | 2017-09-25 CEST 19:50:50 |   Processing complete for partition: partition_221_37044_orylat2_chr23_22806947_22807126; Execution time: 2.017 minutes
 INFO  | 2017-09-25 CEST 19:57:29 |   Processing complete for partition: partition_222_37317_orylat2_chr24_2744123_2744302; Execution time: 6.650 minutes
 INFO  | 2017-09-25 CEST 19:59:19 |   Processing complete for partition: partition_223_3742_orylat2_chr10_13247555_13247734; Execution time: 1.833 minutes
 INFO  | 2017-09-25 CEST 20:02:37 |   Processing complete for partition: partition_224_37434_orylat2_chr24_3241454_3241634; Execution time: 3.300 minutes
 INFO  | 2017-09-25 CEST 20:03:54 |   Processing complete for partition: partition_225_37536_orylat2_chr24_4487133_4487312; Execution time: 1.283 minutes
 INFO  | 2017-09-25 CEST 20:06:20 |   Processing complete for partition: partition_226_37805_orylat2_chr24_6772475_6772654; Execution time: 2.433 minutes
 INFO  | 2017-09-25 CEST 20:10:17 |   Processing complete for partition: partition_227_37821_orylat2_chr24_6876259_6876438; Execution time: 3.950 minutes
 INFO  | 2017-09-25 CEST 20:14:18 |   Processing complete for partition: partition_228_37831_orylat2_chr24_7000091_7000270; Execution time: 4.017 minutes
 INFO  | 2017-09-25 CEST 20:15:45 |   Processing complete for partition: partition_229_37844_orylat2_chr24_7038553_7038732; Execution time: 1.450 minutes
 INFO  | 2017-09-25 CEST 20:16:34 |   Processing complete for partition: partition_230_37929_orylat2_chr24_8013437_8013617; Execution time: 0.817 minutes
 INFO  | 2017-09-25 CEST 20:21:59 |   Processing complete for partition: partition_231_38107_orylat2_chr24_9501589_9501768; Execution time: 5.417 minutes
 INFO  | 2017-09-25 CEST 20:23:06 |   Processing complete for partition: partition_232_38221_orylat2_chr24_13008034_13008214; Execution time: 1.117 minutes
 INFO  | 2017-09-25 CEST 20:27:44 |   Processing complete for partition: partition_233_38375_orylat2_chr24_14816310_14816490; Execution time: 4.633 minutes
 INFO  | 2017-09-25 CEST 20:32:25 |   Processing complete for partition: partition_234_3850_orylat2_chr10_13969457_13969636; Execution time: 4.683 minutes
 INFO  | 2017-09-25 CEST 20:36:26 |   Processing complete for partition: partition_235_38691_orylat2_chr24_21140693_21140872; Execution time: 4.017 minutes
 INFO  | 2017-09-25 CEST 20:37:47 |   Processing complete for partition: partition_236_38735_orylat2_chr24_21857307_21857486; Execution time: 1.350 minutes
 INFO  | 2017-09-25 CEST 20:38:52 |   Processing complete for partition: partition_237_39460_orylat2_chr3_13138489_13138669; Execution time: 1.083 minutes
 INFO  | 2017-09-25 CEST 20:40:44 |   Processing complete for partition: partition_238_3964_orylat2_chr10_14899958_14900138; Execution time: 1.867 minutes
 INFO  | 2017-09-25 CEST 20:43:03 |   Processing complete for partition: partition_239_39663_orylat2_chr3_14476635_14476815; Execution time: 2.317 minutes
 INFO  | 2017-09-25 CEST 20:44:32 |   Processing complete for partition: partition_240_39863_orylat2_chr3_16061837_16062017; Execution time: 1.483 minutes
 INFO  | 2017-09-25 CEST 20:46:48 |   Processing complete for partition: partition_241_39907_orylat2_chr3_16395837_16396016; Execution time: 2.267 minutes
 INFO  | 2017-09-25 CEST 20:48:20 |   Processing complete for partition: partition_242_39911_orylat2_chr3_16396398_16396578; Execution time: 1.533 minutes
 INFO  | 2017-09-25 CEST 20:49:45 |   Processing complete for partition: partition_243_39925_orylat2_chr3_16408273_16408453; Execution time: 1.417 minutes
 INFO  | 2017-09-25 CEST 20:50:41 |   Processing complete for partition: partition_244_40053_orylat2_chr3_17553926_17554106; Execution time: 0.933 minutes
 INFO  | 2017-09-25 CEST 20:52:43 |   Processing complete for partition: partition_245_40144_orylat2_chr3_17637861_17638041; Execution time: 2.033 minutes
 INFO  | 2017-09-25 CEST 20:54:04 |   Processing complete for partition: partition_246_40218_orylat2_chr3_17762136_17762316; Execution time: 1.350 minutes
 INFO  | 2017-09-25 CEST 20:55:34 |   Processing complete for partition: partition_247_40283_orylat2_chr3_18016128_18016307; Execution time: 1.500 minutes
 INFO  | 2017-09-25 CEST 20:57:14 |   Processing complete for partition: partition_248_40297_orylat2_chr3_18027118_18027297; Execution time: 1.667 minutes
 INFO  | 2017-09-25 CEST 20:59:05 |   Processing complete for partition: partition_249_40337_orylat2_chr3_18054080_18054259; Execution time: 1.850 minutes
 INFO  | 2017-09-25 CEST 20:59:59 |   Processing complete for partition: partition_250_40414_orylat2_chr3_18205817_18205996; Execution time: 0.900 minutes
 INFO  | 2017-09-25 CEST 21:00:46 |   Processing complete for partition: partition_251_40661_orylat2_chr3_19262348_19262527; Execution time: 0.783 minutes
 INFO  | 2017-09-25 CEST 21:01:51 |   Processing complete for partition: partition_252_40743_orylat2_chr3_19397916_19398096; Execution time: 1.083 minutes
 INFO  | 2017-09-25 CEST 21:02:51 |   Processing complete for partition: partition_253_40864_orylat2_chr3_20452681_20452861; Execution time: 1.000 minutes
 INFO  | 2017-09-25 CEST 21:03:49 |   Processing complete for partition: partition_254_41131_orylat2_chr3_22104665_22104845; Execution time: 0.967 minutes
 INFO  | 2017-09-25 CEST 21:07:37 |   Processing complete for partition: partition_255_41192_orylat2_chr3_22177177_22177357; Execution time: 3.800 minutes
 INFO  | 2017-09-25 CEST 21:13:57 |   Processing complete for partition: partition_256_41341_orylat2_chr3_23912609_23912789; Execution time: 6.333 minutes
 INFO  | 2017-09-25 CEST 21:15:10 |   Processing complete for partition: partition_257_41435_orylat2_chr3_24190026_24190206; Execution time: 1.217 minutes
 INFO  | 2017-09-25 CEST 21:19:05 |   Processing complete for partition: partition_258_41643_orylat2_chr3_25271491_25271671; Execution time: 3.917 minutes
 INFO  | 2017-09-25 CEST 21:21:19 |   Processing complete for partition: partition_259_42104_orylat2_chr3_28042859_28043038; Execution time: 2.233 minutes
 INFO  | 2017-09-25 CEST 21:22:38 |   Processing complete for partition: partition_260_42136_orylat2_chr3_28115321_28115501; Execution time: 1.317 minutes
 INFO  | 2017-09-25 CEST 21:24:16 |   Processing complete for partition: partition_261_42171_orylat2_chr3_28181019_28181198; Execution time: 1.633 minutes
 INFO  | 2017-09-25 CEST 21:25:27 |   Processing complete for partition: partition_262_42194_orylat2_chr3_28206421_28206601; Execution time: 1.183 minutes
 INFO  | 2017-09-25 CEST 21:26:31 |   Processing complete for partition: partition_263_42213_orylat2_chr3_28220133_28220313; Execution time: 1.067 minutes
 INFO  | 2017-09-25 CEST 21:31:47 |   Processing complete for partition: partition_264_42255_orylat2_chr3_28249696_28249876; Execution time: 5.267 minutes
 INFO  | 2017-09-25 CEST 21:33:16 |   Processing complete for partition: partition_265_42280_orylat2_chr3_28288646_28288825; Execution time: 1.483 minutes
 INFO  | 2017-09-25 CEST 21:38:21 |   Processing complete for partition: partition_266_42298_orylat2_chr3_28297598_28297778; Execution time: 5.083 minutes
 INFO  | 2017-09-25 CEST 21:44:48 |   Processing complete for partition: partition_267_42411_orylat2_chr3_28384904_28385084; Execution time: 6.450 minutes
 INFO  | 2017-09-25 CEST 21:46:43 |   Processing complete for partition: partition_268_42465_orylat2_chr3_28443119_28443298; Execution time: 1.917 minutes
 INFO  | 2017-09-25 CEST 21:49:27 |   Processing complete for partition: partition_269_42520_orylat2_chr3_28592661_28592841; Execution time: 2.733 minutes
 INFO  | 2017-09-25 CEST 21:50:57 |   Processing complete for partition: partition_270_42551_orylat2_chr3_28629067_28629247; Execution time: 1.500 minutes
 INFO  | 2017-09-25 CEST 21:53:57 |   Processing complete for partition: partition_271_42581_orylat2_chr3_28679806_28679985; Execution time: 3.000 minutes
 INFO  | 2017-09-25 CEST 21:54:43 |   Processing complete for partition: partition_272_4267_orylat2_chr10_16861259_16861439; Execution time: 0.767 minutes
 INFO  | 2017-09-25 CEST 21:55:56 |   Processing complete for partition: partition_273_42852_orylat2_chr3_29327786_29327966; Execution time: 1.217 minutes
 INFO  | 2017-09-25 CEST 21:57:56 |   Processing complete for partition: partition_274_42867_orylat2_chr3_29344536_29344716; Execution time: 2.000 minutes
 INFO  | 2017-09-25 CEST 21:58:38 |   Processing complete for partition: partition_275_42886_orylat2_chr3_29366737_29366916; Execution time: 0.700 minutes
 INFO  | 2017-09-25 CEST 21:59:48 |   Processing complete for partition: partition_276_42887_orylat2_chr3_29366985_29367164; Execution time: 1.167 minutes
 INFO  | 2017-09-25 CEST 22:05:40 |   Processing complete for partition: partition_277_42964_orylat2_chr3_29681664_29681844; Execution time: 5.867 minutes
 INFO  | 2017-09-25 CEST 22:06:50 |   Processing complete for partition: partition_278_43397_orylat2_chr3_35456471_35456651; Execution time: 1.167 minutes
 INFO  | 2017-09-25 CEST 22:07:55 |   Processing complete for partition: partition_279_43432_orylat2_chr3_35637755_35637934; Execution time: 1.083 minutes
 INFO  | 2017-09-25 CEST 22:10:41 |   Processing complete for partition: partition_280_43532_orylat2_chr3_35995617_35995797; Execution time: 2.767 minutes
 INFO  | 2017-09-25 CEST 22:12:30 |   Processing complete for partition: partition_281_43567_orylat2_chr3_36062742_36062922; Execution time: 1.817 minutes
 INFO  | 2017-09-25 CEST 22:14:07 |   Processing complete for partition: partition_282_43569_orylat2_chr3_36069712_36069917; Execution time: 1.617 minutes
 INFO  | 2017-09-25 CEST 22:17:20 |   Processing complete for partition: partition_283_43782_orylat2_chr4_4818726_4818905; Execution time: 3.217 minutes
 INFO  | 2017-09-25 CEST 22:19:27 |   Processing complete for partition: partition_284_43838_orylat2_chr4_4914884_4915063; Execution time: 2.117 minutes
 INFO  | 2017-09-25 CEST 22:21:38 |   Processing complete for partition: partition_285_43854_orylat2_chr4_4979702_4979882; Execution time: 2.183 minutes
 INFO  | 2017-09-25 CEST 22:22:56 |   Processing complete for partition: partition_286_43878_orylat2_chr4_5049080_5049259; Execution time: 1.300 minutes
 INFO  | 2017-09-25 CEST 22:24:09 |   Processing complete for partition: partition_287_43998_orylat2_chr4_5445911_5446091; Execution time: 1.217 minutes
 INFO  | 2017-09-25 CEST 22:26:45 |   Processing complete for partition: partition_288_44025_orylat2_chr4_5492439_5492619; Execution time: 2.600 minutes
 INFO  | 2017-09-25 CEST 22:28:10 |   Processing complete for partition: partition_289_44079_orylat2_chr4_5552227_5552407; Execution time: 1.417 minutes
 INFO  | 2017-09-25 CEST 22:29:16 |   Processing complete for partition: partition_290_44335_orylat2_chr4_8453372_8453552; Execution time: 1.100 minutes
 INFO  | 2017-09-25 CEST 22:31:22 |   Processing complete for partition: partition_291_44382_orylat2_chr4_9060634_9060813; Execution time: 2.100 minutes
 INFO  | 2017-09-25 CEST 22:32:40 |   Processing complete for partition: partition_292_44615_orylat2_chr4_10700355_10700535; Execution time: 1.300 minutes
 INFO  | 2017-09-25 CEST 22:37:27 |   Processing complete for partition: partition_293_44698_orylat2_chr4_12082897_12083077; Execution time: 4.783 minutes
 INFO  | 2017-09-25 CEST 22:38:37 |   Processing complete for partition: partition_294_44706_orylat2_chr4_12103391_12103571; Execution time: 1.167 minutes
 INFO  | 2017-09-25 CEST 22:40:01 |   Processing complete for partition: partition_295_44926_orylat2_chr4_14440609_14440788; Execution time: 1.400 minutes
 INFO  | 2017-09-25 CEST 22:42:22 |   Processing complete for partition: partition_296_44991_orylat2_chr4_15203958_15204137; Execution time: 2.350 minutes
 INFO  | 2017-09-25 CEST 22:43:03 |   Processing complete for partition: partition_297_45006_orylat2_chr4_15220032_15220212; Execution time: 0.683 minutes
 INFO  | 2017-09-25 CEST 22:47:29 |   Processing complete for partition: partition_298_45039_orylat2_chr4_15269599_15269778; Execution time: 4.433 minutes
 INFO  | 2017-09-25 CEST 22:49:42 |   Processing complete for partition: partition_299_45077_orylat2_chr4_15389408_15389588; Execution time: 2.217 minutes
 INFO  | 2017-09-25 CEST 22:52:49 |   Processing complete for partition: partition_300_45111_orylat2_chr4_15630031_15630211; Execution time: 3.117 minutes
 INFO  | 2017-09-25 CEST 22:54:58 |   Processing complete for partition: partition_301_45230_orylat2_chr4_17178550_17178738; Execution time: 2.150 minutes
 INFO  | 2017-09-25 CEST 22:56:32 |   Processing complete for partition: partition_302_45247_orylat2_chr4_17205762_17205942; Execution time: 1.567 minutes
 INFO  | 2017-09-25 CEST 22:57:52 |   Processing complete for partition: partition_303_45287_orylat2_chr4_17270242_17270422; Execution time: 1.333 minutes
 INFO  | 2017-09-25 CEST 22:59:18 |   Processing complete for partition: partition_304_45313_orylat2_chr4_17296289_17296468; Execution time: 1.433 minutes
 INFO  | 2017-09-25 CEST 23:02:01 |   Processing complete for partition: partition_305_45322_orylat2_chr4_17303913_17304093; Execution time: 2.717 minutes
 INFO  | 2017-09-25 CEST 23:05:10 |   Processing complete for partition: partition_306_45534_orylat2_chr4_19859089_19859269; Execution time: 3.150 minutes
 INFO  | 2017-09-25 CEST 23:06:16 |   Processing complete for partition: partition_307_45546_orylat2_chr4_19902837_19903016; Execution time: 1.100 minutes
 INFO  | 2017-09-25 CEST 23:09:52 |   Processing complete for partition: partition_308_45579_orylat2_chr4_19988224_19988403; Execution time: 3.600 minutes
 INFO  | 2017-09-25 CEST 23:13:00 |   Processing complete for partition: partition_309_46019_orylat2_chr4_29393539_29393718; Execution time: 3.133 minutes
 INFO  | 2017-09-25 CEST 23:15:22 |   Processing complete for partition: partition_310_46209_orylat2_chr4_31934414_31934594; Execution time: 2.367 minutes
 INFO  | 2017-09-25 CEST 23:16:59 |   Processing complete for partition: partition_311_46338_orylat2_chr4_33392860_33393039; Execution time: 1.617 minutes
 INFO  | 2017-09-25 CEST 23:17:42 |   Processing complete for partition: partition_312_46367_orylat2_chr4_33520081_33520261; Execution time: 0.717 minutes
 INFO  | 2017-09-25 CEST 23:18:37 |   Processing complete for partition: partition_313_46378_orylat2_chr4_33526899_33527079; Execution time: 0.917 minutes
 INFO  | 2017-09-25 CEST 23:21:12 |   Processing complete for partition: partition_314_46817_orylat2_chr5_4978822_4979001; Execution time: 2.583 minutes
 INFO  | 2017-09-25 CEST 23:24:37 |   Processing complete for partition: partition_315_46826_orylat2_chr5_5008688_5008867; Execution time: 3.417 minutes
 INFO  | 2017-09-25 CEST 23:25:25 |   Processing complete for partition: partition_316_47011_orylat2_chr5_7407169_7407348; Execution time: 0.800 minutes
 INFO  | 2017-09-25 CEST 23:27:53 |   Processing complete for partition: partition_317_47078_orylat2_chr5_7437057_7437237; Execution time: 2.467 minutes
 INFO  | 2017-09-25 CEST 23:29:59 |   Processing complete for partition: partition_318_47115_orylat2_chr5_7457837_7458017; Execution time: 2.100 minutes
 INFO  | 2017-09-25 CEST 23:31:34 |   Processing complete for partition: partition_319_47190_orylat2_chr5_8277518_8277697; Execution time: 1.583 minutes
 INFO  | 2017-09-25 CEST 23:32:30 |   Processing complete for partition: partition_320_47263_orylat2_chr5_9233983_9234163; Execution time: 0.933 minutes
 INFO  | 2017-09-25 CEST 23:33:34 |   Processing complete for partition: partition_321_47394_orylat2_chr5_10485913_10486093; Execution time: 1.067 minutes
 INFO  | 2017-09-25 CEST 23:34:13 |   Processing complete for partition: partition_322_47949_orylat2_chr5_16758085_16758264; Execution time: 0.650 minutes
 INFO  | 2017-09-25 CEST 23:36:32 |   Processing complete for partition: partition_323_4805_orylat2_chr10_22870887_22871066; Execution time: 2.317 minutes
 INFO  | 2017-09-25 CEST 23:39:42 |   Processing complete for partition: partition_324_48360_orylat2_chr5_26665549_26665728; Execution time: 3.167 minutes
 INFO  | 2017-09-25 CEST 23:42:48 |   Processing complete for partition: partition_325_48673_orylat2_chr5_28952087_28952266; Execution time: 3.100 minutes
 INFO  | 2017-09-25 CEST 23:43:51 |   Processing complete for partition: partition_326_4945_orylat2_chr10_24401446_24401625; Execution time: 1.050 minutes
 INFO  | 2017-09-25 CEST 23:46:48 |   Processing complete for partition: partition_327_49639_orylat2_chr6_8995030_8995210; Execution time: 2.950 minutes
 INFO  | 2017-09-25 CEST 23:48:35 |   Processing complete for partition: partition_328_49751_orylat2_chr6_10224993_10225172; Execution time: 1.783 minutes
 INFO  | 2017-09-25 CEST 23:54:30 |   Processing complete for partition: partition_329_49797_orylat2_chr6_10556220_10556400; Execution time: 5.917 minutes
 INFO  | 2017-09-25 CEST 23:56:32 |   Processing complete for partition: partition_330_49988_orylat2_chr6_11235966_11236146; Execution time: 2.033 minutes
 INFO  | 2017-09-25 CEST 23:59:29 |   Processing complete for partition: partition_331_50167_orylat2_chr6_12057564_12057743; Execution time: 2.950 minutes
 INFO  | 2017-09-26 CEST 00:02:13 |   Processing complete for partition: partition_332_50326_orylat2_chr6_12243538_12243717; Execution time: 2.733 minutes
 INFO  | 2017-09-26 CEST 00:03:34 |   Processing complete for partition: partition_333_50389_orylat2_chr6_12345020_12345200; Execution time: 1.350 minutes
 INFO  | 2017-09-26 CEST 00:04:29 |   Processing complete for partition: partition_334_50530_orylat2_chr6_13419263_13419442; Execution time: 0.917 minutes
 INFO  | 2017-09-26 CEST 00:06:25 |   Processing complete for partition: partition_335_50605_orylat2_chr6_13505242_13505422; Execution time: 1.933 minutes
 INFO  | 2017-09-26 CEST 00:07:26 |   Processing complete for partition: partition_336_50651_orylat2_chr6_13551348_13551527; Execution time: 1.017 minutes
 INFO  | 2017-09-26 CEST 00:08:40 |   Processing complete for partition: partition_337_50662_orylat2_chr6_13565749_13565929; Execution time: 1.233 minutes
 INFO  | 2017-09-26 CEST 00:09:20 |   Processing complete for partition: partition_338_50694_orylat2_chr6_13591399_13591579; Execution time: 0.667 minutes
 INFO  | 2017-09-26 CEST 00:11:34 |   Processing complete for partition: partition_339_50709_orylat2_chr6_13602160_13602339; Execution time: 2.233 minutes
 INFO  | 2017-09-26 CEST 00:12:21 |   Processing complete for partition: partition_340_50716_orylat2_chr6_13612539_13612718; Execution time: 0.783 minutes
 INFO  | 2017-09-26 CEST 00:13:03 |   Processing complete for partition: partition_341_50724_orylat2_chr6_13616777_13616956; Execution time: 0.700 minutes
 INFO  | 2017-09-26 CEST 00:14:17 |   Processing complete for partition: partition_342_50741_orylat2_chr6_13629920_13630099; Execution time: 1.233 minutes
 INFO  | 2017-09-26 CEST 00:15:51 |   Processing complete for partition: partition_343_50797_orylat2_chr6_13673431_13673611; Execution time: 1.550 minutes
 INFO  | 2017-09-26 CEST 00:16:59 |   Processing complete for partition: partition_344_50819_orylat2_chr6_13696615_13696795; Execution time: 1.133 minutes
 INFO  | 2017-09-26 CEST 00:25:01 |   Processing complete for partition: partition_345_50869_orylat2_chr6_13736239_13736419; Execution time: 8.033 minutes
 INFO  | 2017-09-26 CEST 00:25:43 |   Processing complete for partition: partition_346_50995_orylat2_chr6_14270897_14271076; Execution time: 0.700 minutes
 INFO  | 2017-09-26 CEST 00:27:25 |   Processing complete for partition: partition_347_51124_orylat2_chr6_15729949_15730129; Execution time: 1.700 minutes
 INFO  | 2017-09-26 CEST 00:28:42 |   Processing complete for partition: partition_348_51212_orylat2_chr6_15874717_15874897; Execution time: 1.267 minutes
 INFO  | 2017-09-26 CEST 00:29:27 |   Processing complete for partition: partition_349_51269_orylat2_chr6_15931605_15931785; Execution time: 0.750 minutes
 INFO  | 2017-09-26 CEST 00:30:19 |   Processing complete for partition: partition_350_51283_orylat2_chr6_15945818_15945998; Execution time: 0.867 minutes
 INFO  | 2017-09-26 CEST 00:31:51 |   Processing complete for partition: partition_351_51356_orylat2_chr6_16251804_16251983; Execution time: 1.533 minutes
 INFO  | 2017-09-26 CEST 00:32:35 |   Processing complete for partition: partition_352_51400_orylat2_chr6_16554444_16554623; Execution time: 0.733 minutes
 INFO  | 2017-09-26 CEST 00:33:53 |   Processing complete for partition: partition_353_51660_orylat2_chr6_21106729_21106909; Execution time: 1.300 minutes
 INFO  | 2017-09-26 CEST 00:35:04 |   Processing complete for partition: partition_354_51743_orylat2_chr6_22173752_22173931; Execution time: 1.183 minutes
 INFO  | 2017-09-26 CEST 00:35:50 |   Processing complete for partition: partition_355_52043_orylat2_chr6_25924603_25924782; Execution time: 0.767 minutes
 INFO  | 2017-09-26 CEST 00:37:33 |   Processing complete for partition: partition_356_52140_orylat2_chr7_241283_241463; Execution time: 1.717 minutes
 INFO  | 2017-09-26 CEST 00:38:36 |   Processing complete for partition: partition_357_5240_orylat2_chr11_4468135_4468314; Execution time: 1.050 minutes
 INFO  | 2017-09-26 CEST 00:41:21 |   Processing complete for partition: partition_358_52489_orylat2_chr7_5426220_5426399; Execution time: 2.750 minutes
 INFO  | 2017-09-26 CEST 00:42:36 |   Processing complete for partition: partition_359_52576_orylat2_chr7_7401879_7402059; Execution time: 1.250 minutes
 INFO  | 2017-09-26 CEST 00:46:21 |   Processing complete for partition: partition_360_52665_orylat2_chr7_8201479_8201659; Execution time: 3.750 minutes
 INFO  | 2017-09-26 CEST 00:49:56 |   Processing complete for partition: partition_361_52756_orylat2_chr7_8385946_8386125; Execution time: 3.583 minutes
 INFO  | 2017-09-26 CEST 00:50:38 |   Processing complete for partition: partition_362_52857_orylat2_chr7_9011611_9011791; Execution time: 0.700 minutes
 INFO  | 2017-09-26 CEST 00:51:31 |   Processing complete for partition: partition_363_52900_orylat2_chr7_9588472_9588652; Execution time: 0.883 minutes
 INFO  | 2017-09-26 CEST 00:53:24 |   Processing complete for partition: partition_364_52947_orylat2_chr7_9621088_9621267; Execution time: 1.883 minutes
 INFO  | 2017-09-26 CEST 00:54:43 |   Processing complete for partition: partition_365_52964_orylat2_chr7_9638841_9639020; Execution time: 1.317 minutes
 INFO  | 2017-09-26 CEST 00:57:16 |   Processing complete for partition: partition_366_52993_orylat2_chr7_9668285_9668465; Execution time: 2.550 minutes
